Circuit	ni	ei	oi	ri	pi	filename	
qpeexact_50	50	240	250	0.96	57	p7_k9_qpeexact_indep_qiskit_50.qasm
qpeexact_50	50	240	250	0.96	57	p8_k9_qpeexact_indep_qiskit_50.qasm
qpeexact_50	50	240	250	0.96	57	p9_k9_qpeexact_indep_qiskit_50.qasm
ghz_50	50	5	5	1.0	6	p1_k9_ghz_indep_qiskit_50.qasm
ghz_50	50	6	6	1.0	7	p2_k9_ghz_indep_qiskit_50.qasm
ghz_50	50	6	6	1.0	7	p3_k9_ghz_indep_qiskit_50.qasm
ghz_50	50	6	6	1.0	7	p4_k9_ghz_indep_qiskit_50.qasm
ghz_50	50	6	6	1.0	7	p5_k9_ghz_indep_qiskit_50.qasm
ghz_50	50	6	6	1.0	7	p6_k9_ghz_indep_qiskit_50.qasm
ghz_50	50	6	6	1.0	7	p7_k9_ghz_indep_qiskit_50.qasm
ghz_50	50	6	6	1.0	7	p8_k9_ghz_indep_qiskit_50.qasm
ghz_50	50	6	6	1.0	7	p9_k9_ghz_indep_qiskit_50.qasm
ae_100	100	1045	1067	0.979381443298969	133	p1_k9_ae_indep_qiskit_100.qasm
ae_100	100	1045	1067	0.979381443298969	133	p2_k9_ae_indep_qiskit_100.qasm
ae_100	100	1045	1067	0.979381443298969	133	p3_k9_ae_indep_qiskit_100.qasm
ae_100	100	1045	1067	0.979381443298969	133	p4_k9_ae_indep_qiskit_100.qasm
ae_100	100	1045	1067	0.979381443298969	133	p5_k9_ae_indep_qiskit_100.qasm
ae_100	100	1045	1067	0.979381443298969	133	p6_k9_ae_indep_qiskit_100.qasm
ae_100	100	1045	1067	0.979381443298969	133	p7_k9_ae_indep_qiskit_100.qasm
ae_100	100	1045	1067	0.979381443298969	133	p8_k9_ae_indep_qiskit_100.qasm
ae_100	100	1045	1067	0.979381443298969	133	p9_k9_ae_indep_qiskit_100.qasm
qft_100	100	1045	1056	0.9895833333333334	112	p1_k9_qft_indep_qiskit_100.qasm
qft_100	100	1045	1056	0.9895833333333334	112	p2_k9_qft_indep_qiskit_100.qasm
qft_100	100	1045	1056	0.9895833333333334	112	p3_k9_qft_indep_qiskit_100.qasm
qft_100	100	1045	1056	0.9895833333333334	112	p4_k9_qft_indep_qiskit_100.qasm
qft_100	100	1040	1051	0.9895337773549001	112	p5_k9_qft_indep_qiskit_100.qasm
qft_100	100	1045	1056	0.9895833333333334	112	p6_k9_qft_indep_qiskit_100.qasm
qft_100	100	1045	1056	0.9895833333333334	112	p7_k9_qft_indep_qiskit_100.qasm
qft_100	100	1045	1056	0.9895833333333334	112	p8_k9_qft_indep_qiskit_100.qasm
qft_100	100	1045	1056	0.9895833333333334	112	p9_k9_qft_indep_qiskit_100.qasm
qpeexact_100	100	1045	1067	0.979381443298969	113	p1_k9_qpeexact_indep_qiskit_100.qasm
qpeexact_100	100	1045	1067	0.979381443298969	113	p2_k9_qpeexact_indep_qiskit_100.qasm
qpeexact_100	100	1045	1067	0.979381443298969	113	p3_k9_qpeexact_indep_qiskit_100.qasm
qpeexact_100	100	1045	1067	0.979381443298969	113	p4_k9_qpeexact_indep_qiskit_100.qasm
qpeexact_100	100	1039	1061	0.9792648444863337	123	p5_k9_qpeexact_indep_qiskit_100.qasm
qpeexact_100	100	1045	1067	0.979381443298969	113	p6_k9_qpeexact_indep_qiskit_100.qasm
qpeexact_100	100	1045	1067	0.979381443298969	113	p7_k9_qpeexact_indep_qiskit_100.qasm
qpeexact_100	100	1045	1067	0.979381443298969	113	p8_k9_qpeexact_indep_qiskit_100.qasm
qpeexact_100	100	1045	1067	0.979381443298969	123	p9_k9_qpeexact_indep_qiskit_100.qasm
ghz_100	100	11	11	1.0	12	p1_k9_ghz_indep_qiskit_100.qasm
ghz_100	100	12	12	1.0	13	p2_k9_ghz_indep_qiskit_100.qasm
ghz_100	100	12	12	1.0	13	p3_k9_ghz_indep_qiskit_100.qasm
ghz_100	100	12	12	1.0	13	p4_k9_ghz_indep_qiskit_100.qasm
ghz_100	100	12	12	1.0	13	p5_k9_ghz_indep_qiskit_100.qasm
ghz_100	100	12	12	1.0	13	p6_k9_ghz_indep_qiskit_100.qasm
ghz_100	100	12	12	1.0	13	p7_k9_ghz_indep_qiskit_100.qasm
ghz_100	100	12	12	1.0	13	p8_k9_ghz_indep_qiskit_100.qasm
ghz_100	100	12	12	1.0	13	p9_k9_ghz_indep_qiskit_100.qasm
